COLUMN:                                    1                             2                3               4          5            6             7                             8                9              10           11           12             13            14             15             16             17            18            19             20            21            22           23             24            25            26           27             28            29            30            31            32               33          34                35              36
DESCRIPTION:                        FILENAME                    EVENT_TIME             EVLO            EVLA    MAG_VAL     MAG_TYPE          EVDP               SEISMOGRAM_TIME             STLO            STLA         STDP         OCDP       1D_GCARC 1D*_GCARC_adj      1D*_GCARC   3D_GCARC_adj       3D_GCARC  OBS_TRAVTIME  OBS_ARVLTIME    1D_TRAVTIME   1D_ARVLTIME       1D_TRES 1D*_TIME_adj   1D*_TRAVTIME  1D*_ARVLTIME      1D*_TRES  3D_TIME_adj    3D_TRAVTIME   3D_ARVLTIME       3D_TRES      2STD_ERR           SNR       MAX_COUNTS    MAX_TIME           NEIC_ID         IRIS_ID
20180808T014200.08_5B736FA6.MER.DET.WLT5.sac        2018-08-08T01:42:10.39        -176.6425        -15.4500        4.9           mb        361820        2018-08-08T01:42:00.57        -171.9964        -12.0744         1531         4794         5.6349             0         5.6349        -0.0109         5.6240         89.29         99.12          87.07         96.89          2.22         1.19          88.25         98.08          1.04         0.40          87.47         97.29          1.82          0.03          1579          3726173        1.30        us1000g55t        10932551
20180812T150956.09_5B77394A.MER.DET.WLT5.sac        2018-08-12T14:58:54.29        -145.2998         69.5619        6.3           ml          2200        2018-08-12T15:09:56.33        -168.4004        -12.0218         1511         4833        83.1668             0        83.1668        -0.1938        82.9730        757.83         95.82         747.54         85.53         10.29         1.35         748.90         86.88          8.93        -0.26         747.28         85.26         10.55          0.11            24            73991        1.15        ak20076877        10934109
20180817T154328.08_5B773B94.MER.DET.WLT5.sac        2018-08-17T15:35:01.87         119.8341         -7.4263        6.5          Mww        529000        2018-08-17T15:43:28.73        -171.8684        -12.2556         1521         4736        67.3087             0        67.3087         0.0133        67.3220        605.03         98.17         602.05         95.19          2.98         1.29         603.34         96.48          1.69         2.20         604.25         97.39          0.78          0.06           121           998737        1.35        us1000gbi4        10936816
20180817T154351.09_5B77394A.MER.DET.WLT5.sac        2018-08-17T15:35:01.87         119.8341         -7.4263        6.5          Mww        529000        2018-08-17T15:43:51.09        -168.3766        -12.0025         1518         4424        70.7316             0        70.7316         0.0134        70.7450        625.03         95.82         622.64         93.42          2.39         1.14         623.78         94.56          1.25         2.28         624.92         95.71          0.11          0.13            20          -434787        1.30        us1000gbi4        10936816
20180817T154404.10_5B773BAD.MER.DET.WLT5.sac        2018-08-17T15:35:01.87         119.8341         -7.4263        6.5          Mww        529000        2018-08-17T15:44:04.08        -165.7501        -14.0145         1500         5533        73.1557             0        73.1557         0.0163        73.1720        639.92         97.71         636.72         94.51          3.20         1.70         638.42         96.21          1.50         2.40         639.12         96.92          0.80          0.07           105          -679406        1.65        us1000gbi4        10936816
20180817T154437.11_5B773B3F.MER.DET.WLT5.sac        2018-08-17T15:35:01.87         119.8341         -7.4263        6.5          Mww        529000        2018-08-17T15:44:37.47        -159.5707        -13.9049         1490         5116        79.1435             0        79.1435         0.0185        79.1620        673.96         98.36         669.71         94.11          4.25         1.51         671.22         95.62          2.74         2.38         672.10         96.50          1.87          0.07            73           935553        0.50        us1000gbi4        10936816
20180817T154459.12_5B773C30.MER.DET.WLT5.sac        2018-08-17T15:35:01.87         119.8341         -7.4263        6.5          Mww        529000        2018-08-17T15:44:59.72        -155.0713        -15.0657         1513         4749        83.3690             0        83.3690         0.0220        83.3910        694.96         97.12         691.45         93.60          3.52         1.31         692.76         94.91          2.20         2.71         694.15         96.31          0.81          0.06           146          -455951        1.20        us1000gbi4        10936816
20180819T002002.08_5B7A4C26.MER.DET.WLT5.sac        2018-08-19T00:19:40.67        -178.1536        -18.1125        8.2          mww        600000        2018-08-19T00:20:02.13        -171.8506        -12.2791         1514         4764         8.4253             0         8.4253        -0.0213         8.4040        120.53         99.07         123.28        101.82         -2.75         1.24         124.52        103.05         -3.99         0.81         124.09        102.62         -3.56          0.01        622351          3023861        1.45        us1000gcii        10937540
20180819T002031.09_5B7ACC72.MER.DET.WLT5.sac        2018-08-19T00:19:40.67        -178.1536        -18.1125        8.2          mww        600000        2018-08-19T00:20:31.59        -168.3892        -11.9945         1534         4275        11.2350             0        11.2350        -0.0160        11.2190        148.64         97.72         150.96        100.04         -2.32         0.98         151.94        101.02         -3.30         1.60         152.55        101.63         -3.92          0.01         28828          -313050        1.50        us1000gcii        10937540
20180819T002046.10_5B7ACDEE.MER.DET.WLT5.sac        2018-08-19T00:19:40.67        -178.1536        -18.1125        8.2          mww        600000        2018-08-19T00:20:46.04        -165.7534        -14.0004         1519         5541        12.6013             0        12.6013        -0.0013        12.6000        163.33         97.96         164.69         99.32         -1.35         1.58         166.27        100.90         -2.94         1.78         166.46        101.09         -3.13          0.01        105441         -1011322        1.75        us1000gcii        10937540
20180819T002141.11_5B801896.MER.DET.WLT5.sac        2018-08-19T00:19:40.67        -178.1536        -18.1125        8.2          mww        600000        2018-08-19T00:21:41.54        -159.5711        -13.8999         1522         5115        18.3414             0        18.3414         0.0036        18.3450        219.98         99.11         218.61         97.74          1.38         1.41         220.02         99.15         -0.03         1.65         220.25         99.39         -0.27          0.03          3173          1433625        0.95        us1000gcii        10937540
20180819T002216.12_5B7ACAF8.MER.DET.WLT5.sac        2018-08-19T00:19:40.67        -178.1536        -18.1125        8.2          mww        600000        2018-08-19T00:22:16.86        -155.0934        -15.0829         1518         4769        22.2906             0        22.2906         0.0094        22.3000        254.56         98.37         254.13         97.94          0.43         1.26         255.38         99.19         -0.83         1.83         255.96         99.77         -1.41          0.02          7872          1698423        1.75        us1000gcii        10937540
20180819T005259.08_5B93C834.MER.DET.WLT5.sac        2018-08-19T00:52:32.45        -178.2859        -18.1161        5.3           mb        511330        2018-08-19T00:52:59.13        -171.8502        -12.2794         1511         4764         8.5203             0         8.5203        -0.0213         8.4990        123.35         96.67         121.95         95.27          1.40         1.21         123.16         96.49          0.18         1.03         122.98         96.30          0.36          0.06           120          2020004        1.75        us1000gck9        10937547
20180819T021921.08_5B7A4C26.MER.DET.WLT5.sac        2018-08-19T02:18:52.59        -178.3539        -18.2748        5.7           mb        618290        2018-08-19T02:19:21.44        -171.8493        -12.2802         1515         4776         8.6753             0         8.6753        -0.0213         8.6540        127.67         98.82         126.22         97.37          1.45         1.24         127.46         98.61          0.20         0.77         126.99         98.13          0.68          0.03          1621          1728816        1.30        us1000gcsb        10937565
20180819T021948.09_5B7ACC72.MER.DET.WLT5.sac        2018-08-19T02:18:52.59        -178.3539        -18.2748        5.7           mb        618290        2018-08-19T02:19:48.54        -168.3899        -11.9940         1540         4275        11.4819             0        11.4819        -0.0159        11.4660        153.87         97.92         153.62         97.67          0.24         0.98         154.60         98.65         -0.74         1.50         155.12         99.17         -1.25          0.09            43          -459309        1.45        us1000gcsb        10937565
20180819T022005.10_5B7ACDEE.MER.DET.WLT5.sac        2018-08-19T02:18:52.59        -178.3539        -18.2748        5.7           mb        618290        2018-08-19T02:20:05.13        -165.7527        -13.9999         1525         5550        12.8323             0        12.8323        -0.0023        12.8300        168.66         96.12         167.06         94.52          1.60         1.59         168.65         96.10          0.01         1.76         168.81         96.27         -0.16          0.10            36           398497        1.60        us1000gcsb        10937565
20180819T030724.08_5B9096DA.MER.DET.WLT5.sac        2018-08-19T03:06:52.42        -177.9996        -18.1646        4.9           mb        578420        2018-08-19T03:07:24.47        -171.8488        -12.2807         1515         4776         8.3549             0         8.3549        -0.0219         8.3330        124.27         92.22         121.96         89.90          2.32         1.24         123.19         91.14          1.08         0.82         122.77         90.72          1.50          0.12            23           242473        0.40        us1000gcu4        10937574
20180819T030842.10_5B801C20.MER.DET.WLT5.sac        2018-08-19T03:06:52.42        -177.9996        -18.1646        4.9           mb        578420        2018-08-19T03:08:42.43        -165.7524        -13.9997         1539         5550        12.4785             0        12.4785        -0.0025        12.4760        165.69         55.68         163.39         53.38          2.30         1.57         164.96         54.95          0.73         1.85         165.24         55.23          0.45          0.88             3            88694        1.50        us1000gcu4        10937574
20180819T042004.08_5B9096DA.MER.DET.WLT5.sac        2018-08-19T04:10:23.49         116.5982         -8.3298        6.3          Mww         21410        2018-08-19T04:20:04.32        -171.8481        -12.2813         1519         4776        70.3223             0        70.3223         0.0157        70.3380        675.55         94.72         671.88         91.05          3.67         1.31         673.19         92.36          2.36         1.91         673.78         92.95          1.76          0.12            19           148289        1.20        us1000gcvr        10937584
20180819T042909.08_5B7A4C26.MER.DET.WLT5.sac        2018-08-19T04:28:58.77        -178.0332        -16.9783        6.8          mww        415600        2018-08-19T04:29:09.96        -171.8480        -12.2814         1519         4776         7.6060             0         7.6060        -0.0150         7.5910        110.48         99.22         110.64         99.39         -0.17         1.19         111.83        100.57         -1.36         0.61         111.25         99.99         -0.77          0.01        524145        -31037883        1.55        us1000gcwt        10937587
20180819T042944.09_5B7ACC72.MER.DET.WLT5.sac        2018-08-19T04:28:58.77        -178.0332        -16.9783        6.8          mww        415600        2018-08-19T04:29:44.12        -168.3906        -11.9935         1541         4275        10.5798             0        10.5798        -0.0098        10.5700        144.78         99.37         143.56         98.14          1.22         0.94         144.50         99.09          0.28         1.95         145.51        100.09         -0.72          0.01         36969         -5154474        1.35        us1000gcwt        10937587
20180819T043004.10_5B7ACDEE.MER.DET.WLT5.sac        2018-08-19T04:28:58.77        -178.0332        -16.9783        6.8          mww        415600        2018-08-19T04:30:04.19        -165.7520        -13.9994         1518         5550        12.2011             0        12.2011         0.0009        12.2020        163.61         98.11         161.40         95.91          2.20         1.55         162.95         97.46          0.65         2.65         164.05         98.56         -0.44          0.02          4134          1479042        1.70        us1000gcwt        10937587
20180819T043107.11_5B801896.MER.DET.WLT5.sac        2018-08-19T04:28:58.77        -178.0332        -16.9783        6.8          mww        415600        2018-08-19T04:31:07.24        -159.5699        -13.8989         1539         5115        18.0535             0        18.0535         0.0055        18.0590        226.80         98.26         224.33         95.79          2.47         1.36         225.68         97.15          1.12         3.01         227.34         98.80         -0.53          0.04           251          1363554        1.50        us1000gcwt        10937587
20180819T043146.12_5B7ACAF8.MER.DET.WLT5.sac        2018-08-19T04:28:58.77        -178.0332        -16.9783        6.8          mww        415600        2018-08-19T04:31:46.91        -155.0953        -15.0847         1512         4769        22.1144             0        22.1144         0.0106        22.1250        264.87         96.67         262.55         94.35          2.32         1.25         263.81         95.60          1.06         2.00         264.55         96.34          0.32          0.13            19           459165        0.70        us1000gcwt        10937587
20180819T052106.09_5B85EC88.MER.DET.WLT5.sac        2018-08-19T05:19:58.00        -179.7109        -17.8557        4.7           mb        625720        2018-08-19T05:21:06.76        -168.3909        -11.9932         1544         4275        12.4040             0        12.4040        -0.0120        12.3920        162.38         93.62         162.84         94.08         -0.46         0.98         163.82         95.05         -1.44         1.61         164.46         95.69         -2.07          0.10            31          -221022        1.75        us1000gd1b        10937597
20180819T055902.08_5B856F58.MER.DET.WLT5.sac        2018-08-19T05:58:36.43        -178.2913        -18.1773        4.9           mb        497140        2018-08-19T05:59:02.36        -171.8470        -12.2823         1519         4776         8.5656             0         8.5656        -0.0216         8.5440        122.15         96.22         122.15         96.22          0.00         1.21         123.36         97.43         -1.21         1.01         123.16         97.22         -1.01          0.10            35           166725        1.75        us1000gd2s        10937604
20180819T055934.09_5B85EC88.MER.DET.WLT5.sac        2018-08-19T05:58:36.43        -178.2913        -18.1773        4.9           mb        497140        2018-08-19T05:59:34.63        -168.3912        -11.9931         1534         4275        11.3795             0        11.3795        -0.0155        11.3640        152.37         94.17         151.89         93.69          0.48         0.96         152.85         94.65         -0.48         2.33         154.22         96.02         -1.85          0.11            25           155545        0.70        us1000gd2s        10937604
20180819T063718.08_5B7A4C26.MER.DET.WLT5.sac        2018-08-19T06:36:54.27        -178.2715        -18.1712        5.2           mb        517930        2018-08-19T06:37:18.23        -171.8466        -12.2826         1510         4776         8.5477             0         8.5477        -0.0217         8.5260        123.29         99.27         122.37         98.34          0.92         1.22         123.59         99.57         -0.30         0.96         123.33         99.30         -0.04          0.03           636          3977856        1.70        us1000gd3h        10937613
20180819T063748.09_5B7ACC72.MER.DET.WLT5.sac        2018-08-19T06:36:54.27        -178.2715        -18.1712        5.2           mb        517930        2018-08-19T06:37:48.38        -168.3914        -11.9929         1543         4275        11.3603             0        11.3603        -0.0153        11.3450        152.63         98.52         151.71         97.59          0.92         0.96         152.66         98.55         -0.04         2.19         153.89         99.78         -1.27          0.05           208          -615601        0.35        us1000gd3h        10937613
20180819T063803.10_5B7ACDEE.MER.DET.WLT5.sac        2018-08-19T06:36:54.27        -178.2715        -18.1712        5.2           mb        517930        2018-08-19T06:38:03.17        -165.7512        -13.9989         1523         5550        12.7282             0        12.7282        -0.0022        12.7260        167.92         99.01         166.07         97.17          1.85         1.57         167.64         98.74          0.28         2.49         168.56         99.66         -0.65          0.04           487          1288086        0.80        us1000gd3h        10937613
20180819T074918.08_5B856F58.MER.DET.WLT5.sac        2018-08-19T07:48:51.55        -178.0471        -18.5106        4.9           mb        541750        2018-08-19T07:49:18.01        -171.8459        -12.2833         1507         4776         8.6300             0         8.6300        -0.0240         8.6060        125.37         98.92         123.74         97.28          1.64         1.23         124.97         98.51          0.41         0.81         124.55         98.09          0.83          0.04           471         -1889986        0.90        us1000gd4j        10937632
20180819T081819.08_5B93C834.MER.DET.WLT5.sac        2018-08-19T08:17:42.62        -178.2605        -18.1341        4.9           mb        540770        2018-08-19T08:18:19.21        -171.8456        -12.2836         1503         4786         8.5149             0         8.5149        -0.0209         8.4940        124.96         88.37         122.55         85.96          2.41         1.24         123.79         87.20          1.17         0.91         123.45         86.87          1.50          0.20            10           -98918        0.25        us1000gd52        10937640
20180819T104520.08_5B9096DA.MER.DET.WLT5.sac        2018-08-19T10:44:55.34        -177.9084        -17.9534        4.6           mb        607050        2018-08-19T10:45:20.32        -171.8440        -12.2849         1504         4786         8.1468             0         8.1468        -0.0208         8.1260        121.89         96.92         120.85         95.87          1.04         1.26         122.11         97.13         -0.21         0.90         121.76         96.78          0.14          0.13            19          -230847        0.95        us1000gd73        10937678
20180819T110053.08_5B7A4C26.MER.DET.WLT5.sac        2018-08-19T11:00:30.94        -177.9607        -18.0254        5.2           mb        543670        2018-08-19T11:00:53.42        -171.8439        -12.2851         1508         4786         8.2323             0         8.2323        -0.0213         8.2110        121.35         98.87         119.78         97.30          1.57         1.24         121.02         98.54          0.33         0.91         120.69         98.21          0.65          0.03           911          2334558        1.20        us1000gd7k        10937681
20180819T110126.09_5B85EC88.MER.DET.WLT5.sac        2018-08-19T11:00:30.94        -177.9607        -18.0254        5.2           mb        543670        2018-08-19T11:01:26.88        -168.3929        -11.9919         1516         4318        11.0317             0        11.0317        -0.0157        11.0160        149.51         93.57         148.40         92.45          1.11         1.00         149.40         93.46          0.11         2.03         150.43         94.48         -0.92          0.13            19           180757        0.70        us1000gd7k        10937681
20180819T150610.08_5B7A4C26.MER.DET.WLT5.sac        2018-08-19T14:56:28.03         116.6312         -8.3303        6.9          Mww         25210        2018-08-19T15:06:10.03        -171.8413        -12.2874         1517         4799        70.2962             0        70.2962         0.0158        70.3120        678.21         96.22         671.17         89.18          7.04         1.32         672.49         90.50          5.72         1.91         673.08         91.08          5.13          0.09            41           221664        0.75        us1000gda5        10937747
20180819T150648.10_5B7ACDEE.MER.DET.WLT5.sac        2018-08-19T14:56:28.03         116.6312         -8.3303        6.9          Mww         25210        2018-08-19T15:06:48.27        -165.7483        -13.9968         1508         5555        76.0623             0        76.0623         0.0197        76.0820        712.35         92.12         705.23         85.00          7.12         1.70         706.94         86.70          5.42         2.08         707.31         87.07          5.04          0.12            22           142971        0.65        us1000gda5        10937747
20180819T150726.11_5B801896.MER.DET.WLT5.sac        2018-08-19T14:56:28.03         116.6312         -8.3303        6.9          Mww         25210        2018-08-19T15:07:26.58        -159.5666        -13.8961         1525         5129        82.0395             0        82.0395         0.0225        82.0620        745.52         86.97         737.96         79.40          7.56         1.49         739.45         80.89          6.08         2.15         740.10         81.55          5.42          0.43             5          -114718        0.20        us1000gda5        10937747
20180819T184421.08_5B9096DA.MER.DET.WLT5.sac        2018-08-19T18:43:54.72        -177.9815        -17.9405        4.8           mb        548120        2018-08-19T18:44:21.09        -171.8390        -12.2894         1498         4799         8.1892             0         8.1892        -0.0202         8.1690        122.54         96.17         119.47         93.10          3.07         1.25         120.72         94.35          1.82         0.94         120.41         94.04          2.13          0.09            47           412748        0.80        us1000gdfc        10937816
20180819T184502.10_5B801C20.MER.DET.WLT5.sac        2018-08-19T18:43:54.72        -177.9815        -17.9405        4.8           mb        548120        2018-08-19T18:45:02.47        -165.7471        -13.9959         1517         5555        12.4018             0        12.4018        -0.0018        12.4000        165.41         97.66         162.59         94.84          2.83         1.58         164.17         96.42          1.25         2.15         164.73         96.98          0.68          0.05           155          -490810        0.40        us1000gdfc        10937816
20180819T184950.08_5B856F58.MER.DET.WLT5.sac        2018-08-19T18:49:29.25        -178.2072        -17.5321        4.6           mb        542590        2018-08-19T18:49:50.08        -171.8390        -12.2895         1496         4799         8.0820             0         8.0820        -0.0180         8.0640        118.44         97.62         118.25         97.42          0.20         1.25         119.50         98.67         -1.06         1.03         119.28         98.45         -0.84          0.07            88           886122        1.50        us1000gdg1        10937828
20180819T185044.10_5B801C20.MER.DET.WLT5.sac        2018-08-19T18:49:29.25        -178.2072        -17.5321        4.6           mb        542590        2018-08-19T18:50:44.23        -165.7471        -13.9959         1516         5555        12.4980             0        12.4980        -0.0000        12.4980        165.11         90.07         163.59         88.54          1.53         1.58         165.17         90.12         -0.05         2.25         165.84         90.80         -0.73          0.28             6          -119926        0.55        us1000gdg1        10937828
20180819T191335.08_5B93C834.MER.DET.WLT5.sac        2018-08-19T19:13:19.12        -177.9297        -16.9826        4.7           mb        412280        2018-08-19T19:13:35.59        -171.8387        -12.2897         1499         4799         7.5319             0         7.5319        -0.0149         7.5170        111.18         94.72         109.81         93.34          1.38         1.21         111.02         94.55          0.17         0.49         110.30         93.83          0.88          0.10            32          -421984        0.60        us1000gdgc        10937841
20180819T232407.08_5B856F58.MER.DET.WLT5.sac        2018-08-19T23:23:43.16        -177.9328        -18.0579        4.4           mb        576720        2018-08-19T23:24:07.83        -171.8361        -12.2920         1502         4807         8.2359             0         8.2359        -0.0209         8.2150        120.99         96.32         120.75         96.08          0.24         1.26         122.01         97.34         -1.02         0.86         121.61         96.94         -0.62          0.10            32          -285419        1.40        us1000gdl2        10937936
20180820T083855.09_5B7ACC72.MER.DET.WLT5.sac        2018-08-20T08:38:00.11        -178.1738        -18.2465        5.5          Mww        527850        2018-08-20T08:38:55.52        -168.4005        -11.9866         1502         4208        11.3175             0        11.3175        -0.0165        11.3010        151.73         96.32         151.29         95.88          0.44         0.96         152.25         96.84         -0.52         2.13         153.43         98.01         -1.70          0.11            27          -166029        0.45        us1000gdt6        10937989
20180820T083909.10_5B801C20.MER.DET.WLT5.sac        2018-08-20T08:38:00.11        -178.1738        -18.2465        5.5          Mww        527850        2018-08-20T08:39:09.67        -165.7424        -13.9925         1530         5555        12.6727             0        12.6727        -0.0017        12.6710        166.68         97.12         165.44         95.87          1.24         1.57         167.00         97.44         -0.32         2.29         167.73         98.16         -1.05          0.07            63          -492193        0.95        us1000gdt6        10937989
20180821T223531.08_5B856F58.MER.DET.WLT5.sac        2018-08-21T22:32:26.85         168.1307        -16.0248        6.5          Mww         11140        2018-08-21T22:35:31.82        -171.8189        -12.2923         1497         4837        19.7864             0        19.7864         0.0036        19.7900        276.84         91.87         270.18         85.20          6.67         1.24         271.41         86.44          5.43         2.22         272.39         87.42          4.45          0.29             6          -229149        0.70        us1000gf2g        10938788
20180822T152916.08_5B9096DA.MER.DET.WLT5.sac        2018-08-22T15:28:51.74        -177.9998        -18.0364        4.8           mb        561070        2018-08-22T15:29:16.22        -171.8086        -12.2923         1504         4850         8.2864             0         8.2864        -0.0214         8.2650        121.33         96.87         120.79         96.33          0.54         1.28         122.07         97.61         -0.74         0.92         121.72         97.25         -0.39          0.10            26          1176820        0.90        us1000gff5        10938975
20180822T185651.12_5B7DFE76.MER.DET.WLT5.sac        2018-08-22T18:49:36.05         155.7284         -6.9675        5.8          Mww         34000        2018-08-22T18:56:51.69        -155.1201        -15.1236         1518         4738        48.8225             0        48.8225         0.0045        48.8270        525.86         90.22         521.91         86.27          3.95         1.27         523.18         87.53          2.68         1.64         523.55         87.91          2.31          0.17            12          -624280        0.35        us1000gfkm        10939040
20180823T034142.08_5B856F58.MER.DET.WLT5.sac        2018-08-23T03:41:16.46        -178.2124        -18.1628        5.5           mb        543870        2018-08-23T03:41:42.85        -171.8011        -12.2924         1508         4860         8.5257             0         8.5257        -0.0217         8.5040        124.76         98.37         122.73         96.34          2.03         1.27         124.00         97.61          0.75         0.91         123.64         97.25          1.12          0.06           115         -2225878        1.00        us1000gfvm        10939184
20180824T091353.12_5B891DC4.MER.DET.WLT5.sac        2018-08-24T09:04:06.78         -70.8169        -11.0424        7.1          Mww        609480        2018-08-24T09:13:53.45        -155.1377        -15.1386         1474         4706        81.7336             0        81.7336         0.0324        81.7660        681.34         94.67         676.14         89.47          5.20         1.32         677.46         90.78          3.88         3.10         679.24         92.57          2.10          0.11            27          -319163        1.30        us1000ggj4        10939656
20180824T091415.11_5B801896.MER.DET.WLT5.sac        2018-08-24T09:04:06.78         -70.8169        -11.0424        7.1          Mww        609480        2018-08-24T09:14:15.84        -159.5318        -13.8667         1495         5202        86.1425             0        86.1425         0.0325        86.1750        702.73         93.67         697.76         88.69          4.97         1.55         699.31         90.24          3.42         4.24         701.99         92.93          0.74          0.14            18          -436095        0.65        us1000ggj4        10939656
20180826T072718.10_5B8598B6.MER.DET.WLT5.sac        2018-08-26T07:26:06.24        -173.8617        -20.8821        5.3          Mww         10000        2018-08-26T07:27:18.75        -165.6844        -13.9842         1531         5583        10.4088             0        10.4088        -0.0218        10.3870        147.38         74.87         149.29         76.78         -1.91         1.37         150.66         78.15         -3.28        -2.23         147.06         74.55          0.32          0.16            12          -101831        0.45        us1000ghii        10940375
20180828T131026.10_5B8598B6.MER.DET.WLT5.sac        2018-08-28T13:09:11.78        -177.9387        -18.0299        5.7          Mww        600620        2018-08-28T13:10:26.33        -165.6438        -13.9769         1537         5709        12.4895             0        12.4895        -0.0015        12.4880        166.07         91.52         163.56         89.01          2.50         1.65         165.22         90.66          0.85         1.82         165.38         90.83          0.69          0.13            19           171334        0.55        us1000gimx        10941184
20180905T181924.16_5B919E49.MER.DET.WLT5.sac        2018-09-05T18:07:59.15         141.9294         42.6861        6.6          Mww         35000        2018-09-05T18:19:24.34        -138.3663         -9.0488         1536         4039        88.6755             0        88.6755        -0.0865        88.5890        781.60         96.42         769.63         84.44         11.98         0.95         770.58         85.39         11.02         0.58         770.21         85.02         11.39          0.13            20          -404921        0.65        us2000h8ty        10944513
20180906T155140.11_5B919C0F.MER.DET.WLT5.sac        2018-09-06T15:49:14.42         179.3555        -18.4952        7.9          mww        617870        2018-09-06T15:51:40.42        -159.4327        -13.8695         1502         5085        20.8742             0        20.8742         0.0048        20.8790        244.37         98.36         240.68         94.68          3.69         1.41         242.09         96.09          2.27         1.99         242.67         96.67          1.69          0.03          1343         -2549738        1.75        us2000h9e2        10944928
20180906T155212.12_5B919BD4.MER.DET.WLT5.sac        2018-09-06T15:49:14.42         179.3555        -18.4952        7.9          mww        617870        2018-09-06T15:52:12.49        -155.1560        -15.2463         1505         4659        24.5857             0        24.5857         0.0113        24.5970        276.59         98.52         273.59         95.52          3.00         1.21         274.80         96.73          1.78         1.73         275.32         97.25          1.27          0.02          4961          1323659        1.60        us2000h9e2        10944928
20180906T155350.13_5B919B7A.MER.DET.WLT5.sac        2018-09-06T15:49:14.42         179.3555        -18.4952        7.9          mww        617870        2018-09-06T15:53:50.33        -143.9542        -11.4724         1522         4817        36.0639             0        36.0639         0.0081        36.0720        374.33         98.41         371.47         95.56          2.86         1.29         372.76         96.85          1.57         2.77         374.24         98.33          0.08          0.01          9961          1638480        1.60        us2000h9e2        10944928
20180906T155438.16_5B919E49.MER.DET.WLT5.sac        2018-09-06T15:49:14.42         179.3555        -18.4952        7.9          mww        617870        2018-09-06T15:54:38.17        -138.3600         -9.0685         1538         4029        42.0268             0        42.0268         0.0042        42.0310        422.26         98.52         419.17         95.42          3.09         0.91         420.08         96.33          2.18         2.94         422.11         98.36          0.16          0.02          3440          1823469        1.20        us2000h9e2        10944928
20180906T155500.17_5B964094.MER.DET.WLT5.sac        2018-09-06T15:49:14.42         179.3555        -18.4952        7.9          mww        617870        2018-09-06T15:55:00.76        -135.0288        -10.0325         1536         4461        44.8903             0        44.8903         0.0097        44.9000        445.05         98.71         441.25         94.91          3.81         1.12         442.37         96.03          2.68         3.44         444.69         98.35          0.37          0.01         11378         -3582364        1.55        us2000h9e2        10944928
20180906T235628.08_5B93C834.MER.DET.WLT5.sac        2018-09-06T23:55:40.98        -179.8154        -17.9326        4.5           mb        637520        2018-09-06T23:56:28.61        -171.7358        -12.2133         1518         4884         9.6699             0         9.6699        -0.0169         9.6530        138.04         90.42         136.25         88.62          1.80         1.29         137.54         89.91          0.51         0.90         137.15         89.52          0.90          0.16            14           319817        0.45        us2000h9xr        10945070
20180908T072555.08_5B93C834.MER.DET.WLT5.sac        2018-09-08T07:16:49.62         126.4781          7.2369        6.2          Mww         10000        2018-09-08T07:25:55.45        -171.7325        -12.2052         1502         4892        64.4235             0        64.4235        -0.0335        64.3900        639.60         93.77         636.36         90.53          3.24         1.37         637.73         91.90          1.87         0.70         637.06         91.23          2.54          0.18            12          -113277        0.95        us2000haxi        10945784
20180908T072614.09_5B949B86.MER.DET.WLT5.sac        2018-09-08T07:16:49.62         126.4781          7.2369        6.2          Mww         10000        2018-09-08T07:26:14.36        -168.4335        -11.9104         1504         4560        67.4885             0        67.4885        -0.0305        67.4580        658.86         94.12         656.08         91.33          2.78         1.21         657.29         92.55          1.57         1.52         657.60         92.86          1.26          0.19            10           -83036        0.15        us2000haxi        10945784
20180908T072638.10_5B93CA95.MER.DET.WLT5.sac        2018-09-08T07:16:49.62         126.4781          7.2369        6.2          Mww         10000        2018-09-08T07:26:38.48        -165.4785        -13.9526         1530         5442        70.7551             0        70.7551        -0.0341        70.7210        678.78         89.92         676.35         87.50          2.42         1.63         677.98         89.12          0.79         1.25         677.60         88.74          1.17          0.17            12           -79482        1.15        us2000haxi        10945784
20180908T072735.12_5B949DA2.MER.DET.WLT5.sac        2018-09-08T07:16:49.62         126.4781          7.2369        6.2          Mww         10000        2018-09-08T07:27:35.84        -155.1486        -15.2443         1519         4590        80.8064             0        80.8064        -0.0314        80.7750        737.28         91.07         733.84         87.62          3.44         1.23         735.07         88.85          2.21         1.65         735.49         89.27          1.79          0.17            13           -62569        0.65        us2000haxi        10945784
20180908T100622.09_5B949B86.MER.DET.WLT5.sac        2018-09-08T10:02:48.21         170.2029        -22.2271        5.8          Mww          9000        2018-09-08T10:06:22.31        -168.4333        -11.9110         1523         4560        22.8394             0        22.8394        -0.0144        22.8250        304.87         90.77         303.34         89.24          1.53         1.10         304.44         90.34          0.43         1.61         304.95         90.85         -0.08          0.15            16           -69180        1.75        us2000haz0        10945822
20180908T222922.09_5B949B86.MER.DET.WLT5.sac        2018-09-08T22:27:29.91        -175.7798        -24.2929        5.5          Mww         10000        2018-09-08T22:29:22.04        -168.4326        -11.9138         1536         4263        14.2040             0        14.2040        -0.0560        14.1480        198.80         86.67         201.16         89.04         -2.37         0.80         201.97         89.84         -3.17        -1.76         199.40         87.27         -0.60          0.15            14            85186        1.70        us2000hb83        10945989
